time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.319999999999996,-15.2469919689,-9.63538740063,22.0134538858,6.01300714808,0.772676703548,0.0,-12.0460122135,-6.30702299046,0.0601273666649,-0.0170482771945,0.19153241289,0.0,427.04666633835103,424.7055557705293,424.6385797359506,424.76007540880744
4.379999999999995,-15.9809562477,-10.0174393182,22.0069030814,6.02093286721,0.786582898709,0.0,-12.4201141936,-6.42765681208,-0.280675400225,-0.0510397777226,0.207394282689,0.0,449.5657376167882,450.8869836315205,452.05623091373724,449.3073320690661
4.439999999999993,-16.7379228362,-10.4067808217,21.9798628685,6.01798889787,0.799021765454,0.0,-12.8122732326,-6.55032148916,-0.62337010315,-0.0482839565026,0.207124836897,0.0,457.96667647527886,457.9861004634462,455.6747661444872,455.893602238367
4.499999999999992,-17.5170069123,-10.8030879715,21.9303367586,6.02030298178,0.828029451857,0.0,-13.1571565098,-6.65951622939,-1.03083128766,-0.0745197727527,0.250544651187,0.0,434.0791289828809,437.75904204151027,437.351566636284,435.15749639160197
4.559999999999991,-18.3149098707,-11.2054372111,21.8540606552,6.01646013008,0.845780327702,0.0,-13.4401286309,-6.75221755411,-1.51384982935,-0.0669543055475,0.267443357961,0.0,407.09603832453394,408.678444048424,408.22914639838206,408.8995372869476
4.6199999999999894,-19.1313308409,-11.6136992012,21.7495815989,6.01479337241,0.861879394265,0.0,-13.7742101214,-6.85648356526,-1.97139194263,-0.0513171885404,0.263459417284,0.0,429.1632795860778,428.8990495243724,429.4224821089551,430.7446869631993
4.679999999999988,-19.9702626371,-12.0287548608,21.6190883077,6.01170987378,0.881398798642,0.0,-14.1895786917,-6.97841617609,-2.38223779211,-0.0515663645764,0.241118521886,0.0,462.85378158887414,461.1546374935582,463.6713567708212,463.65020204036546
4.739999999999987,-20.8327147535,-12.4507880553,21.4621611602,6.0102084223,0.897157014088,0.0,-14.5587842537,-7.08923229334,-2.85180321657,-0.0666427323966,0.227411873308,0.0,447.6682692607204,446.6065100971263,444.86234974525206,443.62328483997936
4.799999999999986,-21.7176565103,-12.8795157245,21.2766766227,6.01175373241,0.924758623809,0.0,-14.9382325414,-7.20122636873,-3.33523065947,-0.0936638473971,0.18526817953,0.0,452.60343499069495,449.2415041830863,451.6909878215067,449.50095519795434
4.859999999999984,-22.6252788597,-13.3149077147,21.0614397026,6.00817456807,0.939780111254,0.0,-15.3155201717,-7.3117486488,-3.84276903292,-0.110559110547,0.205748441147,0.0,450.9222222065722,452.6098044370319,452.99606389099137,451.62636555829596
4.919999999999983,-23.5547847813,-13.7567805876,20.8145706421,6.00160683531,0.956148660713,0.0,-15.667465343,-7.41730196585,-4.38973605452,-0.114815879686,0.182540752059,0.0,444.45015679621775,442.58146749047177,443.57668026645416,443.2156201168033
4.979999999999982,-24.5075856253,-14.2054191982,20.5356996188,6.00099276479,0.979070505461,0.0,-16.0909972988,-7.53687615162,-4.91065966597,-0.143483530782,0.219257357804,0.0,471.34955546566545,474.2146326935948,472.66222204323276,470.43335251721993
5.0399999999999805,-25.4867530733,-14.6613925286,20.225448617,5.99448404602,0.992250074698,0.0,-16.5465658088,-7.66204256308,-5.43554226476,-0.160605485239,0.220138873456,0.0,487.81594645433523,487.92479615698466,486.8998374476086,485.59765685265046
